
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ]
2.09126323e-01, 6.79977164e-02, 5.99999970e-04
2.08323970e-01, 6.79981038e-02, 5.99999970e-04
2.07524002e-01, 6.79976046e-02, 5.99999970e-04
2.06721500e-01, 6.79980665e-02, 5.99999970e-04
2.05921516e-01, 6.79975152e-02, 5.99999970e-04
2.05118880e-01, 6.79980442e-02, 5.99999970e-04
2.04318896e-01, 6.79974481e-02, 5.99999970e-04
2.03516126e-01, 6.79980218e-02, 5.99999970e-04
2.02716142e-01, 6.79973960e-02, 5.99999970e-04
2.01913238e-01, 6.79980069e-02, 5.99999970e-04
2.01113254e-01, 6.79973587e-02, 5.99999970e-04
2.00310245e-01, 6.79979995e-02, 5.99999970e-04
1.99510261e-01, 6.79973289e-02, 5.99999970e-04
1.98707178e-01, 6.79979995e-02, 5.99999970e-04
1.97907180e-01, 6.79973140e-02, 5.99999970e-04
1.97104007e-01, 6.79979995e-02, 5.99999970e-04
1.96304008e-01, 6.79973066e-02, 5.99999970e-04
1.95500776e-01, 6.79980069e-02, 5.99999970e-04
1.94700792e-01, 6.79973140e-02, 5.99999970e-04
1.93897501e-01, 6.79980144e-02, 5.99999970e-04
1.93097502e-01, 6.79973215e-02, 5.99999970e-04
1.92294151e-01, 6.79980293e-02, 5.99999970e-04
1.90690756e-01, 6.79980367e-02, 5.99999970e-04
1.91494152e-01, 6.79973364e-02, 5.99999970e-04
1.89890757e-01, 6.79973513e-02, 5.99999970e-04
1.89087331e-01, 6.79980516e-02, 5.99999970e-04
1.88287318e-01, 6.79973736e-02, 5.99999970e-04
1.87483862e-01, 6.79980665e-02, 5.99999970e-04
1.85880363e-01, 6.79980814e-02, 5.99999970e-04
1.86683849e-01, 6.79974034e-02, 5.99999970e-04
1.85080349e-01, 6.79974332e-02, 5.99999970e-04
1.84276834e-01, 6.79981038e-02, 5.99999970e-04
1.83476821e-01, 6.79974705e-02, 5.99999970e-04
1.82673275e-01, 6.79981261e-02, 5.99999970e-04
1.81873277e-01, 6.79975078e-02, 5.99999970e-04
1.81069717e-01, 6.79981485e-02, 5.99999970e-04
1.80269703e-01, 6.79975525e-02, 5.99999970e-04
1.79466143e-01, 6.79981709e-02, 5.99999970e-04
1.77862570e-01, 6.79981858e-02, 5.99999970e-04
1.78666130e-01, 6.79975897e-02, 5.99999970e-04
1.77062556e-01, 6.79976344e-02, 5.99999970e-04
1.76255777e-01, 6.79983422e-02, 5.99999970e-04
1.74647912e-01, 6.79985359e-02, 5.99999970e-04
1.75455764e-01, 6.79978058e-02, 5.99999970e-04
1.73847899e-01, 6.79980218e-02, 5.99999970e-04
1.73043385e-01, 6.79985955e-02, 5.99999970e-04
1.72243387e-01, 6.79981038e-02, 5.99999970e-04
1.71443343e-01, 6.79986030e-02, 5.99999970e-04
1.70643330e-01, 6.79981336e-02, 5.99999970e-04
1.69846937e-01, 6.79986924e-02, 5.99999970e-04
1.69046938e-01, 6.79982379e-02, 5.99999970e-04
1.68246344e-01, 6.79986700e-02, 5.99999970e-04
1.67446330e-01, 6.79982379e-02, 5.99999970e-04
1.66642040e-01, 6.79985732e-02, 5.99999970e-04
1.65842041e-01, 6.79981634e-02, 5.99999970e-04
1.65036768e-01, 6.79984838e-02, 5.99999970e-04
1.64236754e-01, 6.79980963e-02, 5.99999970e-04
1.63431838e-01, 6.79984316e-02, 5.99999970e-04
1.62631840e-01, 6.79980591e-02, 5.99999970e-04
1.61827505e-01, 6.79984167e-02, 5.99999970e-04
1.61027491e-01, 6.79980665e-02, 5.99999970e-04
1.60223573e-01, 6.79984167e-02, 5.99999970e-04
1.59423560e-01, 6.79980814e-02, 5.99999970e-04
1.58619866e-01, 6.79984242e-02, 5.99999970e-04
1.57819852e-01, 6.79981112e-02, 5.99999970e-04
1.57016277e-01, 6.79984391e-02, 5.99999970e-04
1.56216264e-01, 6.79981411e-02, 5.99999970e-04
1.55412734e-01, 6.79984540e-02, 5.99999970e-04
1.54612735e-01, 6.79981783e-02, 5.99999970e-04
1.53809234e-01, 6.79984689e-02, 5.99999970e-04
1.52205750e-01, 6.79984838e-02, 5.99999970e-04
1.53009221e-01, 6.79982081e-02, 5.99999970e-04
1.51405737e-01, 6.79982379e-02, 5.99999970e-04
1.50602281e-01, 6.79984987e-02, 5.99999970e-04
1.49802268e-01, 6.79982677e-02, 5.99999970e-04
1.48998827e-01, 6.79985136e-02, 5.99999970e-04
1.47395372e-01, 6.79985285e-02, 5.99999970e-04
1.48198813e-01, 6.79982975e-02, 5.99999970e-04
1.46595374e-01, 6.79983199e-02, 5.99999970e-04
1.45791948e-01, 6.79985359e-02, 5.99999970e-04
1.44188538e-01, 6.79985434e-02, 5.99999970e-04
1.44991949e-01, 6.79983497e-02, 5.99999970e-04
1.43388525e-01, 6.79983720e-02, 5.99999970e-04
1.42585129e-01, 6.79985583e-02, 5.99999970e-04
1.41785115e-01, 6.79983944e-02, 5.99999970e-04
1.40981719e-01, 6.79985657e-02, 5.99999970e-04
1.40181720e-01, 6.79984093e-02, 5.99999970e-04
1.39378339e-01, 6.79985732e-02, 5.99999970e-04
1.38578326e-01, 6.79984316e-02, 5.99999970e-04
1.37774959e-01, 6.79985806e-02, 5.99999970e-04
1.36974946e-01, 6.79984465e-02, 5.99999970e-04
1.36171579e-01, 6.79985881e-02, 5.99999970e-04
1.35371581e-01, 6.79984689e-02, 5.99999970e-04
1.34568214e-01, 6.79985955e-02, 5.99999970e-04
1.33768216e-01, 6.79984838e-02, 5.99999970e-04
1.32964864e-01, 6.79986104e-02, 5.99999970e-04
1.32164866e-01, 6.79984987e-02, 5.99999970e-04
1.31361529e-01, 6.79986104e-02, 5.99999970e-04
1.30561516e-01, 6.79985136e-02, 5.99999970e-04
1.29758194e-01, 6.79986179e-02, 5.99999970e-04
1.28958181e-01, 6.79985285e-02, 5.99999970e-04
1.28154859e-01, 6.79986253e-02, 5.99999970e-04
1.26551539e-01, 6.79986328e-02, 5.99999970e-04
1.27354860e-01, 6.79985434e-02, 5.99999970e-04
1.25751540e-01, 6.79985583e-02, 5.99999970e-04
1.24948233e-01, 6.79986402e-02, 5.99999970e-04
1.24148227e-01, 6.79985732e-02, 5.99999970e-04
1.23344928e-01, 6.79986477e-02, 5.99999970e-04
1.22544922e-01, 6.79985806e-02, 5.99999970e-04
1.21741630e-01, 6.79986477e-02, 5.99999970e-04
1.20941624e-01, 6.79985955e-02, 5.99999970e-04
1.20138332e-01, 6.79986551e-02, 5.99999970e-04
1.19338334e-01, 6.79986030e-02, 5.99999970e-04
1.18535049e-01, 6.79986551e-02, 5.99999970e-04
1.17735043e-01, 6.79986104e-02, 5.99999970e-04
1.16931766e-01, 6.79986626e-02, 5.99999970e-04
1.16131768e-01, 6.79986179e-02, 5.99999970e-04
1.15328491e-01, 6.79986626e-02, 5.99999970e-04
1.13725223e-01, 6.79986700e-02, 5.99999970e-04
1.14528492e-01, 6.79986253e-02, 5.99999970e-04
1.12925217e-01, 6.79986328e-02, 5.99999970e-04
1.12121955e-01, 6.79986700e-02, 5.99999970e-04
1.11321948e-01, 6.79986402e-02, 5.99999970e-04
1.10518694e-01, 6.79986775e-02, 5.99999970e-04
1.09718688e-01, 6.79986477e-02, 5.99999970e-04
1.08915433e-01, 6.79986775e-02, 5.99999970e-04
1.08115435e-01, 6.79986551e-02, 5.99999970e-04
1.07312180e-01, 6.79986775e-02, 5.99999970e-04
1.06512181e-01, 6.79986551e-02, 5.99999970e-04
1.05708934e-01, 6.79986849e-02, 5.99999970e-04
1.04908928e-01, 6.79986626e-02, 5.99999970e-04
1.04105689e-01, 6.79986849e-02, 5.99999970e-04
1.02502443e-01, 6.79986849e-02, 5.99999970e-04
1.03305683e-01, 6.79986700e-02, 5.99999970e-04
1.01702444e-01, 6.79986700e-02, 5.99999970e-04
1.00899205e-01, 6.79986924e-02, 5.99999970e-04
1.00099206e-01, 6.79986775e-02, 5.99999970e-04
9.92959663e-02, 6.79986924e-02, 5.99999970e-04
9.85025540e-02, 6.80097118e-02, 5.99999970e-04
9.77029502e-02, 6.80151582e-02, 5.99999970e-04
9.69035849e-02, 6.80125430e-02, 5.99999970e-04
9.60895047e-02, 6.79986924e-02, 5.99999970e-04
9.52895060e-02, 6.79986849e-02, 5.99999970e-04
9.44862813e-02, 6.79986924e-02, 5.99999970e-04
9.36862826e-02, 6.79986849e-02, 5.99999970e-04
9.28830579e-02, 6.79986924e-02, 5.99999970e-04
9.20830593e-02, 6.79986924e-02, 5.99999970e-04
9.12798420e-02, 6.79986924e-02, 5.99999970e-04
9.04798359e-02, 6.79986924e-02, 5.99999970e-04
8.96766186e-02, 6.79986924e-02, 5.99999970e-04
8.88657346e-02, 6.79989532e-02, 5.99999970e-04
8.80548507e-02, 6.79995269e-02, 5.99999970e-04
8.72548446e-02, 6.79995269e-02, 5.99999970e-04
8.64609107e-02, 6.79991171e-02, 5.99999970e-04
8.56677443e-02, 6.79899082e-02, 5.99999970e-04
8.48784223e-02, 6.79830834e-02, 5.99999970e-04
8.40868279e-02, 6.79759160e-02, 5.99999970e-04
8.33032578e-02, 6.79576024e-02, 5.99999970e-04
8.25191662e-02, 6.79398775e-02, 5.99999970e-04
8.17302093e-02, 6.79245293e-02, 5.99999970e-04
8.02708045e-02, 6.61899298e-02, 5.99999970e-04
8.02203566e-02, 6.70243278e-02, 5.99999970e-04
8.09496418e-02, 6.78987727e-02, 5.99999970e-04
8.01684782e-02, 6.78747222e-02, 5.99999970e-04
2.83322901e-01, 3.48158553e-02, 5.99999970e-04
2.83764720e-01, 3.55916768e-02, 5.99999970e-04
2.84202695e-01, 3.63747627e-02, 5.99999970e-04
2.84633219e-01, 3.71648557e-02, 5.99999970e-04
2.85063982e-01, 3.79587710e-02, 5.99999970e-04
2.85494626e-01, 3.87435853e-02, 5.99999970e-04
2.86364406e-01, 4.03085053e-02, 5.99999970e-04
2.85927773e-01, 3.95298116e-02, 5.99999970e-04
2.87220955e-01, 4.18308973e-02, 5.99999970e-04
2.86797196e-01, 4.10773903e-02, 5.99999970e-04
2.87644982e-01, 4.25787084e-02, 5.99999970e-04
2.88075835e-01, 4.33253460e-02, 5.99999970e-04
2.88929224e-01, 4.47956547e-02, 5.99999970e-04
2.88505197e-01, 4.40646969e-02, 5.99999970e-04
2.89352536e-01, 4.55284268e-02, 5.99999970e-04
2.89768815e-01, 4.62537594e-02, 5.99999970e-04
2.90183455e-01, 4.69740629e-02, 5.99999970e-04
2.90601552e-01, 4.76942994e-02, 5.99999970e-04
2.91021347e-01, 4.84110191e-02, 5.99999970e-04
2.91444898e-01, 4.91124429e-02, 5.99999970e-04
2.91851431e-01, 4.98269647e-02, 5.99999970e-04
2.92255789e-01, 5.05332835e-02, 5.99999970e-04
2.92660296e-01, 5.12395799e-02, 5.99999970e-04
2.93065876e-01, 5.19414991e-02, 5.99999970e-04
2.93470293e-01, 5.26503958e-02, 5.99999970e-04
2.93877512e-01, 5.33448271e-02, 5.99999970e-04
2.94293165e-01, 5.40300608e-02, 5.99999970e-04
2.94717193e-01, 5.47129102e-02, 5.99999970e-04
2.95137107e-01, 5.53896129e-02, 5.99999970e-04
2.95535684e-01, 5.60725555e-02, 5.99999970e-04
2.95920253e-01, 5.67607842e-02, 5.99999970e-04
2.96296775e-01, 5.74477278e-02, 5.99999970e-04
2.96671033e-01, 5.81370220e-02, 5.99999970e-04
2.97049403e-01, 5.88194691e-02, 5.99999970e-04
2.97434509e-01, 5.94949163e-02, 5.99999970e-04
2.97822535e-01, 6.01663850e-02, 5.99999970e-04
2.98209846e-01, 6.08427152e-02, 5.99999970e-04
2.98600316e-01, 6.15075603e-02, 5.99999970e-04
2.98992753e-01, 6.21806383e-02, 5.99999970e-04
2.99374521e-01, 6.28448278e-02, 5.99999970e-04
2.99762130e-01, 6.35100007e-02, 5.99999970e-04
3.00148100e-01, 6.41797930e-02, 5.99999970e-04
3.00527126e-01, 6.48554265e-02, 5.99999970e-04
3.00895929e-01, 6.55149743e-02, 5.99999970e-04
3.01252991e-01, 6.61811978e-02, 5.99999970e-04
3.01637024e-01, 6.67928904e-02, 5.99999970e-04
3.02084774e-01, 6.73920736e-02, 5.99999970e-04
3.02590936e-01, 6.79661632e-02, 5.99999970e-04
2.79658943e-01, 3.20402831e-02, 5.99999970e-04
2.78740466e-01, 3.20360102e-02, 5.99999970e-04
2.72733420e-01, 3.19915451e-02, 5.99999970e-04
2.73691148e-01, 3.19811702e-02, 5.99999970e-04
2.70800322e-01, 3.19899209e-02, 5.99999970e-04
2.71773875e-01, 3.19898538e-02, 5.99999970e-04
2.68852174e-01, 3.20131779e-02, 5.99999970e-04
2.69822061e-01, 3.20000350e-02, 5.99999970e-04
2.66926587e-01, 3.20260711e-02, 5.99999970e-04
2.67892987e-01, 3.20171416e-02, 5.99999970e-04
2.65018046e-01, 3.20318751e-02, 5.99999970e-04
2.65974760e-01, 3.20231467e-02, 5.99999970e-04
2.63124377e-01, 3.20410281e-02, 5.99999970e-04
2.64075011e-01, 3.20351683e-02, 5.99999970e-04
2.62184858e-01, 3.20375077e-02, 5.99999970e-04
2.61243790e-01, 3.20425257e-02, 5.99999970e-04
2.59359926e-01, 3.20443027e-02, 5.99999970e-04
2.60301948e-01, 3.20415832e-02, 5.99999970e-04
2.57500917e-01, 3.20472419e-02, 5.99999970e-04
2.58425415e-01, 3.20462696e-02, 5.99999970e-04
2.55652696e-01, 3.20522897e-02, 5.99999970e-04
2.56574243e-01, 3.20464335e-02, 5.99999970e-04
2.53817171e-01, 3.20592225e-02, 5.99999970e-04
2.54735827e-01, 3.20555083e-02, 5.99999970e-04
2.51970172e-01, 3.20616215e-02, 5.99999970e-04
2.52901942e-01, 3.20600756e-02, 5.99999970e-04
2.50123948e-01, 3.20608541e-02, 5.99999970e-04
2.51045555e-01, 3.20599042e-02, 5.99999970e-04
2.49208689e-01, 3.20606716e-02, 5.99999970e-04
2.48282447e-01, 3.20610963e-02, 5.99999970e-04
2.46446744e-01, 3.20664793e-02, 5.99999970e-04
2.47371435e-01, 3.20629925e-02, 5.99999970e-04
2.44624883e-01, 3.20646688e-02, 5.99999970e-04
2.45536551e-01, 3.20641287e-02, 5.99999970e-04
2.42797151e-01, 3.20684798e-02, 5.99999970e-04
2.43716389e-01, 3.20661999e-02, 5.99999970e-04
2.40971312e-01, 3.20680588e-02, 5.99999970e-04
2.41881281e-01, 3.20668221e-02, 5.99999970e-04
2.40060717e-01, 3.20698693e-02, 5.99999970e-04
2.39139318e-01, 3.20725776e-02, 5.99999970e-04
2.37319410e-01, 3.20757888e-02, 5.99999970e-04
2.38231525e-01, 3.20765786e-02, 5.99999970e-04
2.35495046e-01, 3.20696421e-02, 5.99999970e-04
2.36406401e-01, 3.20752375e-02, 5.99999970e-04
2.34584019e-01, 3.20708938e-02, 5.99999970e-04
2.33671010e-01, 3.20711099e-02, 5.99999970e-04
2.31843919e-01, 3.20688263e-02, 5.99999970e-04
2.32765362e-01, 3.20695676e-02, 5.99999970e-04
2.30033427e-01, 3.20736505e-02, 5.99999970e-04
2.30941385e-01, 3.20711285e-02, 5.99999970e-04
2.29124591e-01, 3.20717804e-02, 5.99999970e-04
2.28218883e-01, 3.20718028e-02, 5.99999970e-04
2.27316692e-01, 3.20684239e-02, 5.99999970e-04
2.26398066e-01, 3.20702456e-02, 5.99999970e-04
2.24574670e-01, 3.20723206e-02, 5.99999970e-04
2.25495011e-01, 3.20714563e-02, 5.99999970e-04
2.22757474e-01, 3.20722684e-02, 5.99999970e-04
2.23666817e-01, 3.20738554e-02, 5.99999970e-04
2.21852720e-01, 3.20713297e-02, 5.99999970e-04
2.20945090e-01, 3.20710540e-02, 5.99999970e-04
2.20044732e-01, 3.20720263e-02, 5.99999970e-04
2.19131902e-01, 3.20727341e-02, 5.99999970e-04
2.18227267e-01, 3.20713334e-02, 5.99999970e-04
2.17319772e-01, 3.20713818e-02, 5.99999970e-04
2.15509564e-01, 3.20714340e-02, 5.99999970e-04
2.16410622e-01, 3.20715122e-02, 5.99999970e-04
2.14606598e-01, 3.20698395e-02, 5.99999970e-04
2.13708863e-01, 3.20638865e-02, 5.99999970e-04
2.11897671e-01, 3.20679657e-02, 5.99999970e-04
2.12801099e-01, 3.20678242e-02, 5.99999970e-04
2.10991129e-01, 3.20702903e-02, 5.99999970e-04
2.10088432e-01, 3.20730507e-02, 5.99999970e-04
2.08293036e-01, 3.20605114e-02, 5.99999970e-04
2.09190026e-01, 3.20671313e-02, 5.99999970e-04
2.07389399e-01, 3.20647918e-02, 5.99999970e-04
2.06489861e-01, 3.20608579e-02, 5.99999970e-04
2.05600515e-01, 3.20620760e-02, 5.99999970e-04
2.04704374e-01, 3.20640616e-02, 5.99999970e-04
2.02907443e-01, 3.20650451e-02, 5.99999970e-04
2.03807652e-01, 3.20640989e-02, 5.99999970e-04
2.01129466e-01, 3.20576653e-02, 5.99999970e-04
2.02022985e-01, 3.20602469e-02, 5.99999970e-04
2.00231776e-01, 3.20575088e-02, 5.99999970e-04
1.99343383e-01, 3.20513509e-02, 5.99999970e-04
1.97558507e-01, 3.20477076e-02, 5.99999970e-04
1.98452398e-01, 3.20472345e-02, 5.99999970e-04
1.96676061e-01, 3.20543870e-02, 5.99999970e-04
1.95791990e-01, 3.20584700e-02, 5.99999970e-04
1.94905311e-01, 3.20530869e-02, 5.99999970e-04
1.94022477e-01, 3.20471339e-02, 5.99999970e-04
1.92247093e-01, 3.20524611e-02, 5.99999970e-04
1.93135753e-01, 3.20497453e-02, 5.99999970e-04
1.91371799e-01, 3.20498236e-02, 5.99999970e-04
1.90484434e-01, 3.20519917e-02, 5.99999970e-04
1.88734844e-01, 3.20460387e-02, 5.99999970e-04
1.89611927e-01, 3.20496373e-02, 5.99999970e-04
1.86997399e-01, 3.20508853e-02, 5.99999970e-04
1.87867403e-01, 3.20473760e-02, 5.99999970e-04
1.85245603e-01, 3.20437774e-02, 5.99999970e-04
1.86121300e-01, 3.20454128e-02, 5.99999970e-04
1.83504775e-01, 3.20400186e-02, 5.99999970e-04
1.84375405e-01, 3.20440829e-02, 5.99999970e-04
1.81770086e-01, 3.20287272e-02, 5.99999970e-04
1.82634175e-01, 3.20346355e-02, 5.99999970e-04
1.80031955e-01, 3.20378952e-02, 5.99999970e-04
1.80903241e-01, 3.20321247e-02, 5.99999970e-04
1.78302795e-01, 3.20376791e-02, 5.99999970e-04
1.79164588e-01, 3.20386998e-02, 5.99999970e-04
1.76570415e-01, 3.20391245e-02, 5.99999970e-04
1.77442029e-01, 3.20349149e-02, 5.99999970e-04
1.75707728e-01, 3.20392586e-02, 5.99999970e-04
1.74838498e-01, 3.20317410e-02, 5.99999970e-04
1.73117921e-01, 3.20374593e-02, 5.99999970e-04
1.73979625e-01, 3.20359357e-02, 5.99999970e-04
1.71410441e-01, 3.20344381e-02, 5.99999970e-04
1.72264054e-01, 3.20365801e-02, 5.99999970e-04
1.69690371e-01, 3.20335999e-02, 5.99999970e-04
1.70553416e-01, 3.20329778e-02, 5.99999970e-04
1.67989656e-01, 3.20288800e-02, 5.99999970e-04
1.68840483e-01, 3.20332535e-02, 5.99999970e-04
1.66284308e-01, 3.20297964e-02, 5.99999970e-04
1.67134330e-01, 3.20313200e-02, 5.99999970e-04
1.64585680e-01, 3.20308767e-02, 5.99999970e-04
1.65435374e-01, 3.20308842e-02, 5.99999970e-04
1.62886858e-01, 3.20301391e-02, 5.99999970e-04
1.63737074e-01, 3.20300721e-02, 5.99999970e-04
1.62035942e-01, 3.20284665e-02, 5.99999970e-04
1.61187515e-01, 3.20280753e-02, 5.99999970e-04
1.59502074e-01, 3.20288092e-02, 5.99999970e-04
1.60337299e-01, 3.20280902e-02, 5.99999970e-04
1.57821804e-01, 3.20279077e-02, 5.99999970e-04
1.58662423e-01, 3.20284590e-02, 5.99999970e-04
1.56979054e-01, 3.20276357e-02, 5.99999970e-04
1.56144693e-01, 3.20272371e-02, 5.99999970e-04
1.54458448e-01, 3.20259407e-02, 5.99999970e-04
1.55303523e-01, 3.20267007e-02, 5.99999970e-04
1.53623074e-01, 3.20241116e-02, 5.99999970e-04
1.52783513e-01, 3.20232995e-02, 5.99999970e-04
1.51947111e-01, 3.20242047e-02, 5.99999970e-04
1.51112273e-01, 3.20128910e-02, 5.99999970e-04
1.49443761e-01, 3.19742747e-02, 5.99999970e-04
1.50274888e-01, 3.19947749e-02, 5.99999970e-04
1.48612604e-01, 3.19739021e-02, 5.99999970e-04
1.47782952e-01, 3.19871046e-02, 5.99999970e-04
1.46131620e-01, 3.20183150e-02, 5.99999970e-04
1.46955922e-01, 3.20080370e-02, 5.99999970e-04
1.44475341e-01, 3.20191421e-02, 5.99999970e-04
1.45304695e-01, 3.20191495e-02, 5.99999970e-04
1.42824337e-01, 3.20170708e-02, 5.99999970e-04
1.43649936e-01, 3.20179015e-02, 5.99999970e-04
1.41174898e-01, 3.20159011e-02, 5.99999970e-04
1.41998738e-01, 3.20166722e-02, 5.99999970e-04
1.39528975e-01, 3.20146866e-02, 5.99999970e-04
1.40351057e-01, 3.20154577e-02, 5.99999970e-04
1.38706893e-01, 3.20142545e-02, 5.99999970e-04
1.37884140e-01, 3.20135094e-02, 5.99999970e-04
1.37065455e-01, 3.20129655e-02, 5.99999970e-04
1.36245519e-01, 3.20122913e-02, 5.99999970e-04
1.34612054e-01, 3.20110843e-02, 5.99999970e-04
1.35420725e-01, 3.20116132e-02, 5.99999970e-04
1.33795142e-01, 3.20107304e-02, 5.99999970e-04
1.32979944e-01, 3.20100039e-02, 5.99999970e-04
1.32164732e-01, 3.20095867e-02, 5.99999970e-04
1.31349951e-01, 3.20093818e-02, 5.99999970e-04
1.30537674e-01, 3.20084542e-02, 5.99999970e-04
1.29724443e-01, 3.20069827e-02, 5.99999970e-04
1.28913924e-01, 3.20073403e-02, 5.99999970e-04
1.28103688e-01, 3.20066363e-02, 5.99999970e-04
1.27293453e-01, 3.20062488e-02, 5.99999970e-04
1.26484811e-01, 3.20055485e-02, 5.99999970e-04
1.24862000e-01, 3.20042334e-02, 5.99999970e-04
1.25676170e-01, 3.20051871e-02, 5.99999970e-04
1.23250782e-01, 3.20032649e-02, 5.99999970e-04
1.24062002e-01, 3.20041664e-02, 5.99999970e-04
1.21642306e-01, 3.20023857e-02, 5.99999970e-04
1.22450784e-01, 3.20032053e-02, 5.99999970e-04
1.20036267e-01, 3.20016220e-02, 5.99999970e-04
1.20842308e-01, 3.20023298e-02, 5.99999970e-04
1.18432276e-01, 3.20010036e-02, 5.99999970e-04
1.19236268e-01, 3.20015699e-02, 5.99999970e-04
1.17632277e-01, 3.20009589e-02, 5.99999970e-04
1.16829857e-01, 3.20005566e-02, 5.99999970e-04
1.15228511e-01, 3.20002697e-02, 5.99999970e-04
1.16029859e-01, 3.20005156e-02, 5.99999970e-04
1.14428513e-01, 3.20002325e-02, 5.99999970e-04
1.13627777e-01, 3.20001207e-02, 5.99999970e-04
1.12027325e-01, 3.20000574e-02, 5.99999970e-04
1.12827778e-01, 3.20000872e-02, 5.99999970e-04
1.11227326e-01, 3.20000276e-02, 5.99999970e-04
1.10426962e-01, 3.20000388e-02, 5.99999970e-04
1.09626964e-01, 3.20000127e-02, 5.99999970e-04
1.08826607e-01, 3.20000313e-02, 5.99999970e-04
1.07226260e-01, 3.20000276e-02, 5.99999970e-04
1.08026616e-01, 3.20000090e-02, 5.99999970e-04
1.06426261e-01, 3.20000090e-02, 5.99999970e-04
1.05625905e-01, 3.20000239e-02, 5.99999970e-04
1.04025543e-01, 3.20000201e-02, 5.99999970e-04
1.04825906e-01, 3.20000052e-02, 5.99999970e-04
1.02425188e-01, 3.20000127e-02, 5.99999970e-04
1.03225544e-01, 3.20000052e-02, 5.99999970e-04
1.00824818e-01, 3.20000090e-02, 5.99999970e-04
1.01625189e-01, 3.20000015e-02, 5.99999970e-04
9.92244557e-02, 3.20000052e-02, 5.99999970e-04
1.00024819e-01, 3.20000015e-02, 5.99999970e-04
9.84244570e-02, 3.19999978e-02, 5.99999970e-04
9.76240858e-02, 3.20000015e-02, 5.99999970e-04
9.68240872e-02, 3.19999978e-02, 5.99999970e-04
9.60237235e-02, 3.20000015e-02, 5.99999970e-04
9.52237248e-02, 3.19999978e-02, 5.99999970e-04
9.44233537e-02, 3.19999978e-02, 5.99999970e-04
9.28229764e-02, 3.19999941e-02, 5.99999970e-04
9.36233476e-02, 3.19999941e-02, 5.99999970e-04
9.20247585e-02, 3.19873318e-02, 5.99999970e-04
9.12229717e-02, 3.19699869e-02, 5.99999970e-04
8.96143168e-02, 3.19538452e-02, 5.99999970e-04
9.04185921e-02, 3.19595449e-02, 5.99999970e-04
8.80178809e-02, 3.19750458e-02, 5.99999970e-04
8.88161063e-02, 3.19597647e-02, 5.99999970e-04
8.72218609e-02, 3.19999903e-02, 5.99999970e-04
8.64214823e-02, 3.19999829e-02, 5.99999970e-04
8.56214836e-02, 3.19999903e-02, 5.99999970e-04
8.48211050e-02, 3.19999792e-02, 5.99999970e-04
8.32207277e-02, 3.19999792e-02, 5.99999970e-04
8.40211064e-02, 3.19999903e-02, 5.99999970e-04
8.15911591e-02, 3.20054032e-02, 5.99999970e-04
8.24118927e-02, 3.20001617e-02, 5.99999970e-04
8.75231177e-02, 5.73080480e-02, 5.99999970e-04
8.75231177e-02, 5.81080467e-02, 5.99999970e-04
8.80401582e-02, 4.24545966e-02, 5.99999970e-04
8.80401656e-02, 4.32545990e-02, 5.99999970e-04
8.22535977e-02, 5.17889224e-02, 5.99999970e-04
8.67231116e-02, 5.65080456e-02, 5.99999970e-04
8.67231116e-02, 5.89080453e-02, 5.99999970e-04
8.72401521e-02, 4.16546017e-02, 5.99999970e-04
8.72401670e-02, 4.40546013e-02, 5.99999970e-04
2.83625662e-01, 3.38283107e-02, 5.99999970e-04
8.59231129e-02, 5.57080433e-02, 5.99999970e-04
8.59231129e-02, 5.97080477e-02, 5.99999970e-04
8.64401460e-02, 4.08546068e-02, 5.99999970e-04
8.64401758e-02, 4.48546074e-02, 5.99999970e-04
8.51314142e-02, 5.49151041e-02, 5.99999970e-04
8.51231217e-02, 6.05080500e-02, 5.99999970e-04
8.56401324e-02, 4.00546119e-02, 5.99999970e-04
8.56401920e-02, 4.56546135e-02, 5.99999970e-04
8.43541399e-02, 5.41241579e-02, 5.99999970e-04
8.43231231e-02, 6.13080524e-02, 5.99999970e-04
8.48401114e-02, 3.92546169e-02, 5.99999970e-04
8.48401636e-02, 4.64465283e-02, 5.99999970e-04
8.36044550e-02, 5.33417203e-02, 5.99999970e-04
8.35231245e-02, 6.21080585e-02, 5.99999970e-04
8.40400904e-02, 3.84546258e-02, 5.99999970e-04
8.40388611e-02, 4.72263582e-02, 5.99999970e-04
8.28947946e-02, 5.25664091e-02, 5.99999970e-04
8.27214941e-02, 6.29203022e-02, 5.99999970e-04
8.32400620e-02, 3.76546346e-02, 5.99999970e-04
8.32417384e-02, 4.80129085e-02, 5.99999970e-04
8.19171444e-02, 6.37368262e-02, 5.99999970e-04
8.24400038e-02, 3.68546471e-02, 5.99999970e-04
8.24468583e-02, 4.87836562e-02, 5.99999970e-04
8.11156780e-02, 6.45461828e-02, 5.99999970e-04
8.16398710e-02, 3.60546634e-02, 5.99999970e-04
8.03041682e-02, 6.53574392e-02, 5.99999970e-04
8.08363482e-02, 3.52460854e-02, 5.99999970e-04
7.93893188e-02, 6.78524226e-02, 5.99999970e-04
7.94441402e-02, 6.70028180e-02, 5.99999970e-04
