
[Name]
symmetry 1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
1.60040800e-02, 4.99999989e-03, 5.99999970e-04, 2.43632202e+01, 7.92329293e-03, 1.31556960e-02
1.50037427e-02, 4.99999989e-03, 5.99999970e-04, 2.41646805e+01, 1.14260744e-02, 1.96069870e-02
1.40034221e-02, 4.99999989e-03, 5.99999970e-04, 2.39543972e+01, 1.52737591e-02, 2.26159468e-02
1.30030829e-02, 4.99999989e-03, 5.99999970e-04, 2.37384624e+01, 1.91049445e-02, 2.22033896e-02
1.20027615e-02, 4.99999989e-03, 5.99999970e-04, 2.35311260e+01, 2.30033956e-02, 1.89245436e-02
1.10024214e-02, 4.99999989e-03, 5.99999970e-04, 2.33458862e+01, 2.68524494e-02, 1.32849645e-02
1.00020953e-02, 4.99999989e-03, 5.99999970e-04, 2.31940765e+01, 3.03701423e-02, 5.63739566e-03
9.00174584e-03, 4.99999989e-03, 5.99999970e-04, 2.30814667e+01, 3.32044065e-02, -3.40031227e-03
8.00140016e-03, 4.99999989e-03, 5.99999970e-04, 2.30081768e+01, 3.50405052e-02, -1.29293054e-02
7.00100837e-03, 4.99999989e-03, 5.99999970e-04, 2.29678631e+01, 3.55112515e-02, -2.17041634e-02
6.00057468e-03, 4.99999989e-03, 5.99999970e-04, 2.29400063e+01, 3.40840779e-02, -2.80401707e-02
4.99999989e-03, 6.00000005e-03, 5.99999970e-04, 2.27206516e+01, 3.41769606e-02, -3.43376137e-02
4.99999989e-03, 4.99999989e-03, 5.99999970e-04, 2.29122009e+01, 3.01527940e-02, -2.98867188e-02
4.99999989e-03, 7.00000022e-03, 5.99999970e-04, 2.24851818e+01, 3.47582139e-02, -3.66966203e-02
4.99999989e-03, 8.00000038e-03, 5.99999970e-04, 2.22264633e+01, 3.18632908e-02, -3.69884297e-02
4.99999989e-03, 8.99999961e-03, 5.99999970e-04, 2.19712849e+01, 2.66721305e-02, -3.57475653e-02
4.99999989e-03, 9.99999978e-03, 5.99999970e-04, 2.17530537e+01, 2.05007009e-02, -3.33190933e-02
4.99999989e-03, 1.09999999e-02, 5.99999970e-04, 2.15915699e+01, 1.37983728e-02, -3.00085545e-02
4.99999989e-03, 1.20000001e-02, 5.99999970e-04, 2.14937077e+01, 7.13108480e-03, -2.62068473e-02
4.99999989e-03, 1.30000003e-02, 5.99999970e-04, 2.14634361e+01, 1.14438636e-03, -2.20545083e-02
4.99999989e-03, 1.40000004e-02, 5.99999970e-04, 2.14986172e+01, -4.05706605e-03, -1.77442525e-02
4.99999989e-03, 1.49999997e-02, 5.99999970e-04, 2.15888863e+01, -8.60699359e-03, -1.33132599e-02
4.99999989e-03, 1.60000008e-02, 5.99999970e-04, 2.17213402e+01, -1.23084402e-02, -8.74330197e-03
5.00000035e-03, 1.70000009e-02, 5.99999970e-04, 2.18803520e+01, -1.50757451e-02, -4.24987357e-03
5.00000035e-03, 1.79999992e-02, 5.99999970e-04, 2.20492210e+01, -1.69603769e-02, 9.31593822e-05
5.00000035e-03, 1.89999994e-02, 5.99999970e-04, 2.22136326e+01, -1.81094818e-02, 4.25123516e-03
5.00000035e-03, 1.99999996e-02, 5.99999970e-04, 2.23624802e+01, -1.86770651e-02, 8.21556337e-03
5.00000035e-03, 2.09999997e-02, 5.99999970e-04, 2.24876728e+01, -1.87882259e-02, 1.19793117e-02
5.00000035e-03, 2.19999999e-02, 5.99999970e-04, 2.25835838e+01, -1.85402483e-02, 1.55318389e-02
5.00000035e-03, 2.30000000e-02, 5.99999970e-04, 2.26470051e+01, -1.80168543e-02, 1.88608691e-02
5.00000035e-03, 2.40000002e-02, 5.99999970e-04, 2.26768303e+01, -1.72872022e-02, 2.19175220e-02
5.00000035e-03, 2.50000004e-02, 5.99999970e-04, 2.26737156e+01, -1.64220110e-02, 2.46806704e-02
5.00000035e-03, 2.60000005e-02, 5.99999970e-04, 2.26404533e+01, -1.54965473e-02, 2.71507315e-02
5.00000035e-03, 2.70000007e-02, 5.99999970e-04, 2.25815525e+01, -1.45749068e-02, 2.93130018e-02
5.00000035e-03, 2.80000009e-02, 5.99999970e-04, 2.25023670e+01, -1.37125012e-02, 3.11817806e-02
5.00000035e-03, 2.90000010e-02, 5.99999970e-04, 2.24087982e+01, -1.29519338e-02, 3.27801630e-02
5.00000035e-03, 2.99999993e-02, 5.99999970e-04, 2.23069725e+01, -1.23206042e-02, 3.41443978e-02
5.00000035e-03, 3.09999995e-02, 5.99999970e-04, 2.22028656e+01, -1.18309576e-02, 3.53157744e-02
5.00000035e-03, 3.20000015e-02, 5.99999970e-04, 2.21020603e+01, -1.14817265e-02, 3.63383964e-02
5.00000035e-03, 3.29999998e-02, 5.99999970e-04, 2.20095806e+01, -1.12596313e-02, 3.72574851e-02
5.00000035e-03, 3.40000018e-02, 5.99999970e-04, 2.19298077e+01, -1.11418962e-02, 3.81153114e-02
5.00000035e-03, 3.50000001e-02, 5.99999970e-04, 2.18663692e+01, -1.10962149e-02, 3.89488302e-02
5.00000035e-03, 3.59999985e-02, 5.99999970e-04, 2.18220577e+01, -1.10794250e-02, 3.97891626e-02
4.99999989e-03, 3.70000005e-02, 5.99999970e-04, 2.17986908e+01, -1.10379662e-02, 4.06581499e-02
4.99999989e-03, 3.79999988e-02, 5.99999970e-04, 2.17971458e+01, -1.09099876e-02, 4.15675119e-02
4.99999989e-03, 3.90000008e-02, 5.99999970e-04, 2.18171978e+01, -1.06245056e-02, 4.25175130e-02
4.99999989e-03, 3.99999991e-02, 5.99999970e-04, 2.18575420e+01, -1.01124914e-02, 4.34954464e-02
4.99999989e-03, 4.10000011e-02, 5.99999970e-04, 2.19158039e+01, -9.30029619e-03, 4.44715694e-02
4.99999989e-03, 4.19999994e-02, 5.99999970e-04, 2.19890919e+01, -8.12360272e-03, 4.53917645e-02
4.99999989e-03, 4.30000015e-02, 5.99999970e-04, 2.20745335e+01, -6.54692156e-03, 4.61739562e-02
4.99999989e-03, 4.39999998e-02, 5.99999970e-04, 2.21691303e+01, -4.56865923e-03, 4.67082672e-02
4.99999989e-03, 4.49999981e-02, 5.99999970e-04, 2.22699547e+01, -2.23920727e-03, 4.68585044e-02
4.99999989e-03, 4.60000001e-02, 5.99999970e-04, 2.23742218e+01, 3.41251056e-04, 4.64782454e-02
4.99999942e-03, 4.69999984e-02, 5.99999970e-04, 2.24789963e+01, 3.03433812e-03, 4.54518013e-02
4.99999896e-03, 4.80000004e-02, 5.99999970e-04, 2.25810299e+01, 5.67819737e-03, 4.37384844e-02
4.99999849e-03, 4.89999987e-02, 5.99999970e-04, 2.26773796e+01, 8.06375314e-03, 4.13738750e-02
4.99999709e-03, 4.99999970e-02, 5.99999970e-04, 2.27662430e+01, 9.88507830e-03, 3.84158678e-02
4.99999477e-03, 5.09999953e-02, 5.99999970e-04, 2.28475533e+01, 1.07633062e-02, 3.49095017e-02
4.99999011e-03, 5.19999936e-02, 5.99999970e-04, 2.29225483e+01, 1.04082990e-02, 3.09334658e-02
4.99998126e-03, 5.29999845e-02, 5.99999970e-04, 2.29929504e+01, 8.82732216e-03, 2.66995057e-02
4.99996496e-03, 5.39999753e-02, 5.99999970e-04, 2.30609264e+01, 6.37271302e-03, 2.25724392e-02
4.99993470e-03, 5.49999513e-02, 5.99999970e-04, 2.31286278e+01, 3.57371871e-03, 1.89436711e-02
4.99987928e-03, 5.59999086e-02, 5.99999970e-04, 2.31977139e+01, 9.18969105e-04, 1.60662774e-02
4.99977823e-03, 5.69998324e-02, 5.99999970e-04, 2.32690525e+01, -1.27124065e-03, 1.40106091e-02
4.99959523e-03, 5.79996929e-02, 5.99999970e-04, 2.33424988e+01, -2.86386721e-03, 1.26935290e-02
4.99926787e-03, 5.89994378e-02, 5.99999970e-04, 2.34178753e+01, -3.84263415e-03, 1.19830724e-02
4.99868952e-03, 5.99989742e-02, 5.99999970e-04, 2.34951210e+01, -4.23741527e-03, 1.17814066e-02
4.99768555e-03, 6.09981529e-02, 5.99999970e-04, 2.35739326e+01, -4.11607325e-03, 1.20433159e-02
4.99598542e-03, 6.19967096e-02, 5.99999970e-04, 2.36548519e+01, -3.48460907e-03, 1.28048062e-02
4.99319844e-03, 6.29942268e-02, 5.99999970e-04, 2.37385273e+01, -2.20547523e-03, 1.41633470e-02
4.98885196e-03, 6.39900789e-02, 5.99999970e-04, 2.38254948e+01, -7.67981401e-05, 1.61820520e-02
4.98261396e-03, 6.49833977e-02, 5.99999970e-04, 2.39174042e+01, 3.08108237e-03, 1.88193433e-02
4.98385075e-03, 6.59792349e-02, 5.99999970e-04, 2.40169125e+01, 7.28190131e-03, 2.18435340e-02
4.98337252e-03, 6.69710189e-02, 5.99999970e-04, 2.41280403e+01, 1.22703658e-02, 2.48616040e-02
4.99669649e-03, 6.79654405e-02, 5.99999970e-04, 2.42577343e+01, 1.74356233e-02, 2.73397863e-02
5.00493683e-03, 6.89745322e-02, 5.99999970e-04, 2.44125767e+01, 2.19984725e-02, 2.86428556e-02
5.00699086e-03, 6.99777827e-02, 5.99999970e-04, 2.45989075e+01, 2.46982127e-02, 2.82682236e-02
4.99999989e-03, 7.10000023e-02, 5.99999970e-04, 2.48271370e+01, 2.45707706e-02, 2.55967826e-02
4.99999989e-03, 7.19999969e-02, 5.99999970e-04, 2.50796394e+01, 2.13794615e-02, 2.02481747e-02
4.99999989e-03, 7.29999989e-02, 5.99999970e-04, 2.53259354e+01, 1.54013680e-02, 1.25715947e-02
4.99999989e-03, 7.40000010e-02, 5.99999970e-04, 2.55283089e+01, 8.44875351e-03, 3.53364460e-03
4.99999989e-03, 7.50000030e-02, 5.99999970e-04, 2.56544971e+01, 5.64878806e-03, -5.76955918e-03
4.99999989e-03, 7.59999976e-02, 5.99999970e-04, 2.56978245e+01, 9.53081064e-03, -1.50971748e-02
4.99999989e-03, 7.69999996e-02, 5.99999970e-04, 2.56785545e+01, 1.52361896e-02, -2.37251054e-02
4.99999989e-03, 7.80000016e-02, 5.99999970e-04, 2.56259670e+01, 1.90941431e-02, -3.13891768e-02
4.99999989e-03, 7.90000036e-02, 5.99999970e-04, 2.55558395e+01, 2.13226900e-02, -3.85417528e-02
4.99999989e-03, 7.99999982e-02, 5.99999970e-04, 2.54753571e+01, 2.21060999e-02, -4.48666513e-02
4.99999989e-03, 8.10000002e-02, 5.99999970e-04, 2.53945961e+01, 2.13581212e-02, -5.01214936e-02
5.00000035e-03, 8.20000023e-02, 5.99999970e-04, 2.53219624e+01, 1.91452410e-02, -5.41135147e-02
5.00000035e-03, 8.29999968e-02, 5.99999970e-04, 2.52655029e+01, 1.56819336e-02, -5.68357371e-02
5.00000082e-03, 8.39999989e-02, 5.99999970e-04, 2.52321949e+01, 1.12642674e-02, -5.84514178e-02
5.00000175e-03, 8.50000009e-02, 5.99999970e-04, 2.52310028e+01, 6.16133120e-03, -5.92401065e-02
5.00000315e-03, 8.59999955e-02, 5.99999970e-04, 2.52626896e+01, 5.73950936e-04, -5.93461543e-02
5.00000594e-03, 8.69999975e-02, 5.99999970e-04, 2.53180828e+01, -5.35817677e-03, -5.87329231e-02
5.00001060e-03, 8.79999921e-02, 5.99999970e-04, 2.53961372e+01, -1.14705935e-02, -5.75432107e-02
5.00001945e-03, 8.89999866e-02, 5.99999970e-04, 2.54962406e+01, -1.75855048e-02, -5.58372922e-02
5.00003481e-03, 8.99999812e-02, 5.99999970e-04, 2.56098518e+01, -2.34349854e-02, -5.34088649e-02
5.00006322e-03, 9.09999683e-02, 5.99999970e-04, 2.57255745e+01, -2.85229106e-02, -4.99608219e-02
5.00011258e-03, 9.19999480e-02, 5.99999970e-04, 2.58295174e+01, -3.21053788e-02, -4.50715199e-02
5.00019873e-03, 9.29999202e-02, 5.99999970e-04, 2.59083576e+01, -3.31267230e-02, -3.82863283e-02
5.00034634e-03, 9.39998701e-02, 5.99999970e-04, 2.59501781e+01, -3.03930603e-02, -2.93916687e-02
5.00059361e-03, 9.49998051e-02, 5.99999970e-04, 2.59510288e+01, -2.31725816e-02, -1.89031344e-02
3.80009003e-02, 9.59999710e-02, 5.99999970e-04, 2.71345215e+01, -1.57935033e-03, 2.06351113e-02
4.10003923e-02, 9.69999805e-02, 5.99999970e-04, 2.70201130e+01, 1.00302994e-02, -1.60794854e-01
5.80012240e-02, 9.79996473e-02, 5.99999970e-04, 2.25358028e+01, 8.41130782e-03, -2.14614809e-01
6.04393482e-02, 4.27483395e-02, 5.99999970e-04, 2.14336243e+01, 3.45889926e-02, 5.19998670e-02
6.03174791e-02, 4.17386405e-02, 5.99999970e-04, 2.04892540e+01, 2.69788615e-02, 6.19495884e-02
5.81953116e-02, 3.96025926e-02, 5.99999970e-04, 1.94315987e+01, -7.77637027e-03, 6.41062483e-02
5.71700111e-02, 3.94548811e-02, 5.99999970e-04, 1.97174358e+01, -2.04583928e-02, 5.32634482e-02
4.31105904e-02, 3.91185693e-02, 5.99999970e-04, 1.03765345e+01, -1.59274697e-01, -4.54263836e-02
4.21395674e-02, 3.92385423e-02, 5.99999970e-04, 1.16664495e+01, -1.38829947e-01, -5.57281412e-02
4.00932543e-02, 4.13202606e-02, 5.99999970e-04, 1.37838106e+01, 1.12096444e-02, 2.72373087e-03
3.99651863e-02, 4.23418619e-02, 5.99999970e-04, 1.37204266e+01, 2.20920518e-02, 1.18309176e-02
3.92934158e-02, 5.71023747e-02, 5.99999970e-04, 2.38639889e+01, -7.57458508e-02, -1.64226159e-01
3.94194499e-02, 5.80710247e-02, 5.99999970e-04, 2.60040798e+01, -6.79590628e-02, -1.42351508e-01
4.15010117e-02, 6.01351112e-02, 5.99999970e-04, 3.01279068e+01, -7.78200850e-02, -1.18894935e-01
4.25040759e-02, 6.02702573e-02, 5.99999970e-04, 3.12993259e+01, -8.85957927e-02, -1.21329784e-01
5.72936796e-02, 6.04199432e-02, 5.99999970e-04, 2.63719997e+01, 1.28990799e-01, -1.22012705e-01
5.82701415e-02, 6.03333227e-02, 5.99999970e-04, 2.55978928e+01, 1.25864878e-01, -1.29815742e-01
6.03569932e-02, 5.82412519e-02, 5.99999970e-04, 2.30567741e+01, 1.21897131e-01, -1.50014281e-01
6.03864565e-02, 5.71680441e-02, 5.99999970e-04, 2.21696491e+01, 1.21580601e-01, -1.57553136e-01
5.80004267e-02, 9.89998654e-02, 5.99999970e-04, 2.26700115e+01, 6.46659266e-03, -2.14246005e-01
4.00005095e-02, 9.69999805e-02, 5.99999970e-04, 2.71642933e+01, 5.78816608e-03, -7.15050176e-02
3.90006080e-02, 9.69999731e-02, 5.99999970e-04, 2.72016087e+01, 3.39901354e-03, 6.04474219e-04
3.70011255e-02, 9.59999636e-02, 5.99999970e-04, 2.71732998e+01, -6.30907249e-03, 2.49308534e-02
3.60013917e-02, 9.59999561e-02, 5.99999970e-04, 2.71723766e+01, -1.16049116e-02, 2.62241643e-02
3.50016020e-02, 9.59999561e-02, 5.99999970e-04, 2.71216736e+01, -1.72621328e-02, 2.63881516e-02
3.40018496e-02, 9.59999487e-02, 5.99999970e-04, 2.70193253e+01, -2.31047422e-02, 2.60114111e-02
3.30020450e-02, 9.59999412e-02, 5.99999970e-04, 2.68676319e+01, -2.89622694e-02, 2.52271760e-02
3.20022739e-02, 9.59999338e-02, 5.99999970e-04, 2.66726551e+01, -3.46671343e-02, 2.40778495e-02
3.10024489e-02, 9.59999263e-02, 5.99999970e-04, 2.64433842e+01, -4.00799438e-02, 2.26106625e-02
3.00026517e-02, 9.59999189e-02, 5.99999970e-04, 2.61904449e+01, -4.51033302e-02, 2.08900236e-02
2.90028062e-02, 9.59999114e-02, 5.99999970e-04, 2.59247513e+01, -4.96839210e-02, 1.89853813e-02
2.80029774e-02, 9.59999040e-02, 5.99999970e-04, 2.56566715e+01, -5.37989959e-02, 1.69582292e-02
2.70031057e-02, 9.59998891e-02, 5.99999970e-04, 2.53954544e+01, -5.74476235e-02, 1.48537681e-02
2.60032471e-02, 9.59998816e-02, 5.99999970e-04, 2.51490421e+01, -6.06378913e-02, 1.26970783e-02
2.50033438e-02, 9.59998742e-02, 5.99999970e-04, 2.49240990e+01, -6.33764565e-02, 1.04944333e-02
2.40034442e-02, 9.59998593e-02, 5.99999970e-04, 2.47264156e+01, -6.56730533e-02, 8.23634863e-03
2.30035018e-02, 9.59998518e-02, 5.99999970e-04, 2.45608940e+01, -6.75321072e-02, 5.90279745e-03
2.20035501e-02, 9.59998369e-02, 5.99999970e-04, 2.44314232e+01, -6.89543039e-02, 3.47084389e-03
2.10035406e-02, 9.59998295e-02, 5.99999970e-04, 2.43405781e+01, -6.99450523e-02, 9.21586121e-04
2.00034827e-02, 9.59998146e-02, 5.99999970e-04, 2.42897511e+01, -7.05098808e-02, -1.75890967e-03
1.90033112e-02, 9.59998146e-02, 5.99999970e-04, 2.42793903e+01, -7.06610233e-02, -4.59001679e-03
1.80029571e-02, 9.59998146e-02, 5.99999970e-04, 2.43081951e+01, -7.04326034e-02, -7.58060254e-03
1.70022417e-02, 9.59998369e-02, 5.99999970e-04, 2.43727207e+01, -6.98807165e-02, -1.07410364e-02
1.60008296e-02, 9.59998965e-02, 5.99999970e-04, 2.44667187e+01, -6.90984502e-02, -1.40803754e-02
1.49980523e-02, 9.60000232e-02, 5.99999970e-04, 2.45826092e+01, -6.81957304e-02, -1.75719373e-02
1.39925499e-02, 9.60002989e-02, 5.99999970e-04, 2.47162933e+01, -6.72166720e-02, -2.11537015e-02
1.29816495e-02, 9.60008651e-02, 5.99999970e-04, 2.48659725e+01, -6.61107674e-02, -2.46858634e-02
1.19864540e-02, 9.60005969e-02, 5.99999970e-04, 2.50246067e+01, -6.46303594e-02, -2.79871728e-02
1.09962225e-02, 9.60000381e-02, 5.99999970e-04, 2.51887703e+01, -6.23892024e-02, -3.07089239e-02
1.00026270e-02, 9.59996581e-02, 5.99999970e-04, 2.53543186e+01, -5.87754883e-02, -3.22823077e-02
9.00239963e-03, 9.59996432e-02, 5.99999970e-04, 2.55117283e+01, -5.30265495e-02, -3.19855325e-02
8.00210889e-03, 9.59996358e-02, 5.99999970e-04, 2.56500053e+01, -4.47865017e-02, -2.91849151e-02
7.00181350e-03, 9.59996358e-02, 5.99999970e-04, 2.57627201e+01, -3.44089009e-02, -2.37452332e-02
6.00142358e-03, 9.59996581e-02, 5.99999970e-04, 2.58524418e+01, -2.30319332e-02, -1.62779819e-02
5.00099454e-03, 9.59997103e-02, 5.99999970e-04, 2.59231339e+01, -1.22557450e-02, -8.53317883e-03
3.46566200e-01, 8.31423476e-02, 5.99999970e-04, 3.50667286e+00, 1.76579446e-01, 6.02952316e-02
3.48573744e-01, 8.40275213e-02, 5.99999970e-04, 1.83326077e+00, 1.91650808e-01, 4.61868830e-02
3.49601060e-01, 8.40160400e-02, 5.99999970e-04, 9.41076338e-01, 1.96194857e-01, 4.15751040e-02
3.50652814e-01, 8.40172693e-02, 5.99999970e-04, 2.50579923e-01, 1.99692130e-01, 3.68060619e-02
3.51721793e-01, 8.40239301e-02, 5.99999970e-04, -2.64893025e-01, 2.01979414e-01, 3.21892276e-02
3.52805704e-01, 8.40307102e-02, 5.99999970e-04, -6.51203573e-01, 2.03012377e-01, 2.78318301e-02
3.53899688e-01, 8.40361789e-02, 5.99999970e-04, -9.11550641e-01, 2.03224555e-01, 2.37612594e-02
3.54996622e-01, 8.40430632e-02, 5.99999970e-04, -1.08350122e+00, 2.02798173e-01, 2.00278889e-02
3.56095821e-01, 8.40448365e-02, 5.99999970e-04, -1.20392466e+00, 2.01873288e-01, 1.66772828e-02
3.57204467e-01, 8.40464234e-02, 5.99999970e-04, -1.27813911e+00, 2.00657696e-01, 1.37221804e-02
3.58302653e-01, 8.40479955e-02, 5.99999970e-04, -1.31670368e+00, 1.99330732e-01, 1.11688655e-02
3.59410644e-01, 8.40484872e-02, 5.99999970e-04, -1.33559537e+00, 1.98040187e-01, 8.97546206e-03
3.60508233e-01, 8.40500668e-02, 5.99999970e-04, -1.34229183e+00, 1.96828455e-01, 7.05955271e-03
3.61616522e-01, 8.40507597e-02, 5.99999970e-04, -1.33685410e+00, 1.95704818e-01, 5.36153093e-03
3.62713933e-01, 8.40515047e-02, 5.99999970e-04, -1.31908941e+00, 1.94724828e-01, 3.84966983e-03
3.63822222e-01, 8.40523019e-02, 5.99999970e-04, -1.29117525e+00, 1.93891823e-01, 2.49551632e-03
3.64918619e-01, 8.40532407e-02, 5.99999970e-04, -1.25280094e+00, 1.93183079e-01, 1.27109233e-03
3.66026074e-01, 8.40532258e-02, 5.99999970e-04, -1.20051050e+00, 1.92592606e-01, 1.70216794e-04
3.67120951e-01, 8.40540156e-02, 5.99999970e-04, -1.13463688e+00, 1.92085356e-01, -8.04617652e-04
3.68228018e-01, 8.40552002e-02, 5.99999970e-04, -1.05536473e+00, 1.91654116e-01, -1.64728914e-03
3.69322985e-01, 8.40556771e-02, 5.99999970e-04, -9.66528893e-01, 1.91291481e-01, -2.34229676e-03
3.70428860e-01, 8.40551630e-02, 5.99999970e-04, -8.72401476e-01, 1.90950871e-01, -2.88146944e-03
3.71522039e-01, 8.40544626e-02, 5.99999970e-04, -7.78430641e-01, 1.90669730e-01, -3.27708153e-03
3.72627378e-01, 8.40534568e-02, 5.99999970e-04, -6.90815330e-01, 1.90519601e-01, -3.52779776e-03
3.73721331e-01, 8.40528980e-02, 5.99999970e-04, -6.20832086e-01, 1.90532804e-01, -3.63182207e-03
3.74828100e-01, 8.40529129e-02, 5.99999970e-04, -5.80597639e-01, 1.90775871e-01, -3.65132093e-03
3.75924021e-01, 8.40530246e-02, 5.99999970e-04, -5.81839383e-01, 1.91332772e-01, -3.70371295e-03
3.77030849e-01, 8.40533525e-02, 5.99999970e-04, -6.26951635e-01, 1.92220569e-01, -3.96571821e-03
3.78126055e-01, 8.40544328e-02, 5.99999970e-04, -7.01236069e-01, 1.93373054e-01, -4.64369403e-03
3.79231960e-01, 8.40549693e-02, 5.99999970e-04, -7.71863163e-01, 1.94567725e-01, -5.87486802e-03
3.80325496e-01, 8.40548351e-02, 5.99999970e-04, -7.89544761e-01, 1.95504010e-01, -7.64030032e-03
3.81431043e-01, 8.40531364e-02, 5.99999970e-04, -7.08376348e-01, 1.95985913e-01, -9.74362344e-03
3.82525325e-01, 8.40527713e-02, 5.99999970e-04, -5.07008195e-01, 1.95895910e-01, -1.18668238e-02
3.83631736e-01, 8.40529501e-02, 5.99999970e-04, -1.88928828e-01, 1.95233971e-01, -1.36867892e-02
3.84727269e-01, 8.40528235e-02, 5.99999970e-04, 2.12019503e-01, 1.94144621e-01, -1.50003713e-02
3.85833085e-01, 8.40528309e-02, 5.99999970e-04, 6.56456113e-01, 1.92844957e-01, -1.56126190e-02
3.86928350e-01, 8.40530172e-02, 5.99999970e-04, 1.09316325e+00, 1.91551015e-01, -1.55548695e-02
3.88034493e-01, 8.40530023e-02, 5.99999970e-04, 1.48990357e+00, 1.90389693e-01, -1.50270145e-02
3.89129698e-01, 8.40527490e-02, 5.99999970e-04, 1.83327687e+00, 1.89418137e-01, -1.41216125e-02
3.90235424e-01, 8.40526223e-02, 5.99999970e-04, 2.11860275e+00, 1.88677639e-01, -1.29628964e-02
3.91329527e-01, 8.40540156e-02, 5.99999970e-04, 2.34463334e+00, 1.88173383e-01, -1.16670523e-02
3.92436415e-01, 8.40532780e-02, 5.99999970e-04, 2.51676250e+00, 1.87898844e-01, -1.03222951e-02
3.93531471e-01, 8.40535536e-02, 5.99999970e-04, 2.63878441e+00, 1.87824488e-01, -8.99125449e-03
3.94637436e-01, 8.40533227e-02, 5.99999970e-04, 2.71981716e+00, 1.87916681e-01, -7.71339796e-03
3.95732760e-01, 8.40530321e-02, 5.99999970e-04, 2.76707029e+00, 1.88148350e-01, -6.51063863e-03
3.96837890e-01, 8.40527043e-02, 5.99999970e-04, 2.78734708e+00, 1.88492909e-01, -5.39515074e-03
3.97933125e-01, 8.40524808e-02, 5.99999970e-04, 2.78567815e+00, 1.88927203e-01, -4.37648315e-03
3.99038851e-01, 8.40522572e-02, 5.99999970e-04, 2.76665044e+00, 1.89428404e-01, -3.45602096e-03
4.00134504e-01, 8.40522274e-02, 5.99999970e-04, 2.73437262e+00, 1.89976290e-01, -2.62633571e-03
4.01240557e-01, 8.40523690e-02, 5.99999970e-04, 2.69165707e+00, 1.90559328e-01, -1.88203924e-03
4.02335107e-01, 8.40539187e-02, 5.99999970e-04, 2.64088511e+00, 1.91165626e-01, -1.22054922e-03
4.03442383e-01, 8.40532333e-02, 5.99999970e-04, 2.58354926e+00, 1.91786230e-01, -6.39434322e-04
4.04538006e-01, 8.40535089e-02, 5.99999970e-04, 2.52218413e+00, 1.92406133e-01, -1.31344568e-04
4.05644864e-01, 8.40534270e-02, 5.99999970e-04, 2.45736837e+00, 1.93017811e-01, 3.07610724e-04
4.06740814e-01, 8.40538219e-02, 5.99999970e-04, 2.39069152e+00, 1.93622991e-01, 6.76276803e-04
4.07846957e-01, 8.40537176e-02, 5.99999970e-04, 2.32309294e+00, 1.94208756e-01, 9.78652621e-04
4.08941180e-01, 8.40541348e-02, 5.99999970e-04, 2.25600386e+00, 1.94775045e-01, 1.22056052e-03
4.10046756e-01, 8.40547979e-02, 5.99999970e-04, 2.19009566e+00, 1.95312217e-01, 1.41010527e-03
4.11141336e-01, 8.40539038e-02, 5.99999970e-04, 2.12617302e+00, 1.95805579e-01, 1.55533769e-03
4.12246168e-01, 8.40529054e-02, 5.99999970e-04, 2.06447268e+00, 1.96262822e-01, 1.65888341e-03
4.13341075e-01, 8.40524361e-02, 5.99999970e-04, 2.00618625e+00, 1.96685821e-01, 1.72186561e-03
4.14446890e-01, 8.40521231e-02, 5.99999970e-04, 1.95146275e+00, 1.97069168e-01, 1.75194920e-03
4.15542871e-01, 8.40518475e-02, 5.99999970e-04, 1.90028560e+00, 1.97414070e-01, 1.76156580e-03
4.16648626e-01, 8.40518773e-02, 5.99999970e-04, 1.85208631e+00, 1.97729766e-01, 1.75693235e-03
4.17743474e-01, 8.40532333e-02, 5.99999970e-04, 1.80670846e+00, 1.98018238e-01, 1.73820928e-03
4.18848395e-01, 8.40524882e-02, 5.99999970e-04, 1.76340342e+00, 1.98277146e-01, 1.70468050e-03
4.19942588e-01, 8.40523690e-02, 5.99999970e-04, 1.72282505e+00, 1.98498726e-01, 1.65819423e-03
4.21034217e-01, 8.40513483e-02, 5.99999970e-04, 1.68469203e+00, 1.98688567e-01, 1.60178728e-03
4.22136933e-01, 8.40504169e-02, 5.99999970e-04, 1.64806175e+00, 1.98855460e-01, 1.53659389e-03
4.23226506e-01, 8.40521753e-02, 5.99999970e-04, 1.61373496e+00, 1.98993310e-01, 1.46358320e-03
4.24324989e-01, 8.40473920e-02, 5.99999970e-04, 1.58085024e+00, 1.99096948e-01, 1.38275628e-03
4.25409794e-01, 8.40477422e-02, 5.99999970e-04, 1.54973733e+00, 1.99181706e-01, 1.29638391e-03
4.26504284e-01, 8.40448514e-02, 5.99999970e-04, 1.52020228e+00, 1.99238300e-01, 1.20718731e-03
4.27583903e-01, 8.40442777e-02, 5.99999970e-04, 1.49278903e+00, 1.99278250e-01, 1.11550523e-03
4.28663462e-01, 8.40464979e-02, 5.99999970e-04, 1.46738183e+00, 1.99320436e-01, 1.02386414e-03
4.29748327e-01, 8.40428770e-02, 5.99999970e-04, 1.44302487e+00, 1.99331358e-01, 9.33593488e-04
4.30822402e-01, 8.40435922e-02, 5.99999970e-04, 1.41992235e+00, 1.99319214e-01, 8.44760332e-04
4.31902170e-01, 8.40413198e-02, 5.99999970e-04, 1.39840877e+00, 1.99288443e-01, 7.59892748e-04
